full_plus_code,mean
588M2PH7+9XP4,11.570197075236871
588M2MGP+HFH8,7.200700995807128
588M2MHW+7C9R,7.4832553939034065
588M2MW3+JFPP,10.453389395184683
588M3P53+PPW6,5.106329872204474
588M3P53+C4PJ,6.007438228312473
588M2JXH+H537,5.015911697247707
588M2JVC+39VR,5.479090507075471
588M3M85+PMRJ,4.169136135057472
588M2PH7+CHCH,2.933646300448431
588M2MXX+8X49,6.632286390047676
588M2JRH+C6P8,6.009173607318405
588M2P73+V5FG,5.753608131346219
588M3P46+CVVR,5.567640201065891
588M2JQM+4GX9,4.705057439357704
588M2MW2+Q9CF,7.582225814176245
588M2JXH+R23Q,7.709713533035025
588M3M86+MHF7,9.719338113097379
588M3JGQ+2M6G,7.774595937997941
588M2MR3+RXCW,9.91361484570848
588M3M26+9MX3,5.2472402445855115
588M3M3F+F2VQ,12.366684890622455
588M3M5G+2CRF,4.675548041044775
588M2PW2+29VP,4.574256921824103
588M3J9C+QFW9,3.4301927395209577
588M3M2X+R39X,5.095688784875183
588M2JVH+WJ5X,3.8672743563487413
588M2MRH+5VH9,4.205410447761194
588M2MGW+R4HQ,6.736486486486486
588M3M54+QRXG,10.913896276595747
588M2MWH+VHCV,8.71967792145594
588M3P55+J6PF,5.235166061616955
588M2MQ5+Q652,5.249828610603291
588M3M7J+PXQW,6.239606900452489
588M2MJC+XXQV,17.635696692172264
588M3MMM+MQM6,0.09072280178837556
588M3J3C+96PG,4.675490493527508
588M3M2X+R35F,4.5866179435483865
588M3J4G+344P,5.706719882246377
588M3MGF+PP6G,8.030146468699838
588M2M9Q+7VF7,21.543578853955378
588M3M76+RXX3,5.886492890995263
588M3J4G+MP7H,6.722365493527508
588M3MH9+MWP9,3.3703387605042012
588M2MVH+4HCR,4.497264331539734
588M3J5J+GXH6,3.8267091423948223
588M3M7C+9G6X,8.91993442184154
588M3M5W+FPVP,5.3223364637305695
588M2MHV+MW9Q,3.2525737085769983
588M2PW2+HHM9,4.906522529069767
588M3J6W+9967,14.249307445567649
588M3M55+F2J7,5.033757390202703
588M3P35+C733,6.244574027377521
588M2JMH+53P9,4.9453510802469145
588M2MJH+2M3F,8.41297619047619
588M3M2W+XR37,6.107429171855542
588M3J4C+4XJJ,7.45425397398844
588M3M2V+9R9P,3.407729443521595
588M3J6R+7P7P,7.326076267482519
588M2PF2+C87R,6.635285730912476
588M3J8X+RRVW,6.664832746478873
588M2MQ9+HCG4,15.445581381453154
588M3J7F+5PWM,2.605526194852941
588M3P56+9G69,3.568181818181818
588M2JWF+RMG9,6.39745082815735
588M2MHV+R5VQ,7.661873143898488
588M3J8J+GR9M,1.1739302491830066
588M3M4C+3R6C,8.88819168323393
588M3M95+6GG2,3.987316743827161
588M2JJX+H3M7,1.935489430147059
588M3M64+H8JJ,10.596435546875
588M2MGR+563M,6.6418199635283495
588M2MFR+3QP4,6.453106839074388
588M2JPH+2VVQ,8.010316392978485
